"","Var2","Freq.A","Freq.B","dist","Trait","Species"
"HEVI RMR.9","E",0.40304543656329,0.173083242439485,0.399150749658649,"RMR","HEVI"
"HEVI RMR.11","F",0.308015451388222,0.173083242439485,0.28046679544106,"RMR","HEVI"
"HEVI RTD.1","A",0.0609935897435897,0.117823312254195,0.317809568758265,"RTD","HEVI"
"HEVI RTD.3","B",0.0609935897435897,0.115282748950396,0.307977574353026,"RTD","HEVI"
"HEVI RTD.5","C",0.0609935897435897,0.0879517498164349,0.180993646074982,"RTD","HEVI"
"HEVI RTD.7","D",0.117823312254195,0.115282748950396,0.0108987440767095,"RTD","HEVI"
"HEVI RTD.9","E",0.117823312254195,0.0879517498164349,0.145166096110843,"RTD","HEVI"
"HEVI RTD.11","F",0.115282748950396,0.0879517498164349,0.134480116809881,"RTD","HEVI"
"HEVI SLA.1","A",0,45.6403364817001,1,"SLA","HEVI"
"HEVI SLA.3","B",0,27.2109592004058,1,"SLA","HEVI"
"HEVI SLA.5","C",0,33.2120963316554,1,"SLA","HEVI"
"HEVI SLA.7","D",45.6403364817001,27.2109592004058,0.252972539592333,"SLA","HEVI"
"HEVI SLA.9","E",45.6403364817001,33.2120963316554,0.157613908748541,"SLA","HEVI"
"HEVI SLA.11","F",27.2109592004058,33.2120963316554,0.0993186636856744,"SLA","HEVI"
"HEVI SRL.1","A",32.4778039064788,32.5313795850229,0.000824124772326039,"SRL","HEVI"
"HEVI SRL.3","B",32.4778039064788,31.9000279687693,0.00897476539485186,"SRL","HEVI"
"HEVI SRL.5","C",32.4778039064788,20.1770814983701,0.233610277821932,"SRL","HEVI"
"HEVI SRL.7","D",32.5313795850229,31.9000279687693,0.00979881769192306,"SRL","HEVI"
"HEVI SRL.9","E",32.5313795850229,20.1770814983701,0.234389277029097,"SRL","HEVI"
"HEVI SRL.11","F",31.9000279687693,20.1770814983701,0.225107472176357,"SRL","HEVI"
"MACA LDMC.1","A",0.213895888013998,0.126273091382681,0.257586087910556,"LDMC","MACA"
"MACA LDMC.3","B",0.213895888013998,0.123615202518588,0.267489537463639,"LDMC","MACA"
"MACA LDMC.5","C",0.213895888013998,0.15989062916354,0.144481559308913,"LDMC","MACA"
"MACA LDMC.7","D",0.126273091382681,0.123615202518588,0.0106363080182658,"LDMC","MACA"
"MACA LDMC.9","E",0.126273091382681,0.15989062916354,0.117476588984412,"LDMC","MACA"
"MACA LDMC.11","F",0.123615202518588,0.15989062916354,0.127953017508381,"LDMC","MACA"
"MACA RDMC.1","A",0.132569740657952,0.0848103840765702,0.219704338838283,"RDMC","MACA"
"MACA RDMC.3","B",0.132569740657952,0.112145370424021,0.0834618268713656,"RDMC","MACA"
"MACA RDMC.5","C",0.132569740657952,0.0860267250550945,0.212917511959936,"RDMC","MACA"
"MACA RDMC.7","D",0.0848103840765702,0.112145370424021,0.138787447042422,"RDMC","MACA"
"MACA RDMC.9","E",0.0848103840765702,0.0860267250550945,0.00711988738691949,"RDMC","MACA"
"MACA RDMC.11","F",0.112145370424021,0.0860267250550945,0.131797795778363,"RDMC","MACA"
"MACA RER_ln.7","D",0.144942989651725,0.0926279421566447,0.220208116779536,"RER_ln","MACA"
"MACA RER_ln.9","E",0.144942989651725,0.0667458449472472,0.369396642258513,"RER_ln","MACA"
"MACA RER_ln.11","F",0.0926279421566447,0.0667458449472472,0.162398708593939,"RER_ln","MACA"
"MACA RGR_Above_ln.7","D",0.0639568780571835,0.110405183170411,0.266389974895966,"RGR_Above_ln","MACA"
"MACA RGR_Above_ln.9","E",0.0639568780571835,0.0727908593055213,0.0646005661132574,"RGR_Above_ln","MACA"
"MACA RGR_Above_ln.11","F",0.110405183170411,0.0727908593055213,0.205322797133195,"RGR_Above_ln","MACA"
"MACA RGR_Below_ln.7","D",0.127713468576054,0.105089253960987,0.0971819159523267,"RGR_Below_ln","MACA"
"MACA RGR_Below_ln.9","E",0.127713468576054,0.0814918018950595,0.220939303187282,"RGR_Below_ln","MACA"
"MACA RGR_Below_ln.11","F",0.105089253960987,0.0814918018950595,0.126472925976651,"RGR_Below_ln","MACA"
"MACA RGR_Tot_ln.7","D",0.0719956050444824,0.109935439887044,0.208539641251667,"RGR_Tot_ln","MACA"
"MACA RGR_Tot_ln.9","E",0.0719956050444824,0.0757441850148785,0.0253728529659471,"RGR_Tot_ln","MACA"
"MACA RGR_Tot_ln.11","F",0.109935439887044,0.0757441850148785,0.184141124209108,"RGR_Tot_ln","MACA"
"MACA RMR.1","A",0.254154918673252,0.271412633781425,0.032836340500036,"RMR","MACA"
"MACA RMR.3","B",0.254154918673252,0.332316281151371,0.133273999646517,"RMR","MACA"
"MACA RMR.5","C",0.254154918673252,0.302346225454442,0.0865969590354191,"RMR","MACA"
"MACA RMR.7","D",0.271412633781425,0.332316281151371,0.100879129462809,"RMR","MACA"
"MACA RMR.9","E",0.271412633781425,0.302346225454442,0.0539139242472263,"RMR","MACA"
"MACA RMR.11","F",0.332316281151371,0.302346225454442,0.0472220359403451,"RMR","MACA"
"MACA RTD.1","A",0.0911953968253968,0.0883156564196038,0.0160421341958408,"RTD","MACA"
"MACA RTD.3","B",0.0911953968253968,0.105601813730638,0.0732043755322405,"RTD","MACA"
"MACA RTD.5","C",0.0911953968253968,0.0898851996520517,0.00723543658918932,"RTD","MACA"
"MACA RTD.7","D",0.0883156564196038,0.105601813730638,0.0891418256314997,"RTD","MACA"
"MACA RTD.9","E",0.0883156564196038,0.0898851996520517,0.00880771993495223,"RTD","MACA"
"MACA RTD.11","F",0.105601813730638,0.0898851996520517,0.0803972284737879,"RTD","MACA"
"MACA SLA.1","A",12.4989197530864,47.9598562268682,0.586530836905117,"SLA","MACA"
"MACA SLA.3","B",12.4989197530864,36.755123879058,0.492471324935876,"SLA","MACA"
"MACA SLA.5","C",12.4989197530864,25.8175577814765,0.347595574681316,"SLA","MACA"
"MACA SLA.7","D",47.9598562268682,36.755123879058,0.132263884543205,"SLA","MACA"
"MACA SLA.9","E",47.9598562268682,25.8175577814765,0.300122994862455,"SLA","MACA"
"MACA SLA.11","F",36.755123879058,25.8175577814765,0.17479778407004,"SLA","MACA"
"MACA SRL.1","A",33.5060886078474,43.2555514399141,0.127009569180655,"SRL","MACA"
"MACA SRL.3","B",33.5060886078474,23.5109879194083,0.175300125808118,"SRL","MACA"
"MACA SRL.5","C",33.5060886078474,15.6874451576695,0.362215154843547,"SRL","MACA"
"MACA SRL.7","D",43.2555514399141,23.5109879194083,0.295725429383796,"SRL","MACA"
"MACA SRL.9","E",43.2555514399141,15.6874451576695,0.467707919067264,"SRL","MACA"
"MACA SRL.11","F",23.5109879194083,15.6874451576695,0.199588150535381,"SRL","MACA"
"MUPO LDMC.1","A",0.201454205516706,0.128730604751435,0.220251200248164,"LDMC","MUPO"
"MUPO LDMC.3","B",0.201454205516706,0.165069768096226,0.0992689156505301,"LDMC","MUPO"
"MUPO LDMC.5","C",0.201454205516706,0.166232982763634,0.0957912700679088,"LDMC","MUPO"
"MUPO LDMC.7","D",0.128730604751435,0.165069768096226,0.123686580083522,"LDMC","MUPO"
"MUPO LDMC.9","E",0.128730604751435,0.166232982763634,0.127142398586003,"LDMC","MUPO"
"MUPO LDMC.11","F",0.165069768096226,0.166232982763634,0.00351103232432652,"LDMC","MUPO"
"MUPO RDMC.1","A",0.26922619047619,0.0995639860694046,0.460050769236826,"RDMC","MUPO"
"MUPO RDMC.3","B",0.26922619047619,0.111489788042094,0.414315162310742,"RDMC","MUPO"
"MUPO RDMC.5","C",0.26922619047619,0.145073990180231,0.299667260823424,"RDMC","MUPO"
"MUPO RDMC.7","D",0.0995639860694046,0.111489788042094,0.0565059877412541,"RDMC","MUPO"
"MUPO RDMC.9","E",0.0995639860694046,0.145073990180231,0.186030005678214,"RDMC","MUPO"
"MUPO RDMC.11","F",0.111489788042094,0.145073990180231,0.130900013910126,"RDMC","MUPO"
"MUPO RER_ln.7","D",0.110857137659516,0.0899475236815323,0.104129126477152,"RER_ln","MUPO"
"MUPO RER_ln.9","E",0.110857137659516,0.0801846989411436,0.160553516780138,"RER_ln","MUPO"
"MUPO RER_ln.11","F",0.0899475236815323,0.0801846989411436,0.0573837488859532,"RER_ln","MUPO"
"MUPO RGR_Above_ln.7","D",0.0920704307813804,0.108218794018357,0.0806252221162817,"RGR_Above_ln","MUPO"
"MUPO RGR_Above_ln.9","E",0.0920704307813804,0.103505213809031,0.0584673160689216,"RGR_Above_ln","MUPO"
"MUPO RGR_Above_ln.11","F",0.108218794018357,0.103505213809031,0.0222628518026585,"RGR_Above_ln","MUPO"
"MUPO RGR_Below_ln.7","D",0.0536491562100651,0.150592087586498,0.474649143211222,"RGR_Below_ln","MUPO"
"MUPO RGR_Below_ln.9","E",0.0536491562100651,0.0938824313154989,0.272709565322492,"RGR_Below_ln","MUPO"
"MUPO RGR_Below_ln.11","F",0.150592087586498,0.0938824313154989,0.231965509230566,"RGR_Below_ln","MUPO"
"MUPO RGR_Tot_ln.7","D",0.0777251929370119,0.122874359294443,0.225071122319044,"RGR_Tot_ln","MUPO"
"MUPO RGR_Tot_ln.9","E",0.0777251929370119,0.0996196264576918,0.123456854253808,"RGR_Tot_ln","MUPO"
"MUPO RGR_Tot_ln.11","F",0.122874359294443,0.0996196264576918,0.104518478367581,"RGR_Tot_ln","MUPO"
"MUPO RMR.1","A",0.356924666425764,0.303048201291871,0.0816343637280306,"RMR","MUPO"
"MUPO RMR.3","B",0.356924666425764,0.412135172549791,0.0717896102825651,"RMR","MUPO"
"MUPO RMR.5","C",0.356924666425764,0.353024892658474,0.00549302935312769,"RMR","MUPO"
"MUPO RMR.7","D",0.303048201291871,0.412135172549791,0.152530071654143,"RMR","MUPO"
"MUPO RMR.9","E",0.303048201291871,0.353024892658474,0.0761754929861299,"RMR","MUPO"
"MUPO RMR.11","F",0.412135172549791,0.353024892658474,0.0772521758244508,"RMR","MUPO"
"MUPO RTD.1","A",0.1765,0.0798389049222383,0.377083202048805,"RTD","MUPO"
"MUPO RTD.3","B",0.1765,0.125755011957544,0.16788799535137,"RTD","MUPO"
"MUPO RTD.5","C",0.1765,0.136477752272962,0.127875695433243,"RTD","MUPO"
"MUPO RTD.7","D",0.0798389049222383,0.125755011957544,0.223333976666995,"RTD","MUPO"
"MUPO RTD.9","E",0.0798389049222383,0.136477752272962,0.261833037201632,"RTD","MUPO"
"MUPO RTD.11","F",0.125755011957544,0.136477752272962,0.0408901623978335,"RTD","MUPO"
"MUPO SLA.1","A",25.3142409281639,23.3388991355172,0.0406004995784679,"SLA","MUPO"
"MUPO SLA.3","B",25.3142409281639,20.7316055546338,0.0995233169454729,"SLA","MUPO"
"MUPO SLA.5","C",25.3142409281639,50.1827453679056,0.329397313188334,"SLA","MUPO"
"MUPO SLA.7","D",23.3388991355172,20.7316055546338,0.0591618725316327,"SLA","MUPO"
"MUPO SLA.9","E",23.3388991355172,50.1827453679056,0.365114877580556,"SLA","MUPO"
"MUPO SLA.11","F",20.7316055546338,50.1827453679056,0.415305779861704,"SLA","MUPO"
"MUPO SRL.1","A",24.7474431620418,65.9537090816294,0.454308075479415,"SRL","MUPO"
"MUPO SRL.3","B",24.7474431620418,22.4339637441396,0.0490337098786052,"SRL","MUPO"
"MUPO SRL.5","C",24.7474431620418,9.14436533328179,0.46037902730723,"SRL","MUPO"
"MUPO SRL.7","D",65.9537090816294,22.4339637441396,0.492373471844614,"SRL","MUPO"
"MUPO SRL.9","E",65.9537090816294,9.14436533328179,0.756468713624803,"SRL","MUPO"
"MUPO SRL.11","F",22.4339637441396,9.14436533328179,0.420845522835467,"SRL","MUPO"
"PAMU LDMC.1","A",0.125,0.232955224211493,0.301588625921852,"LDMC","PAMU"
"PAMU LDMC.3","B",0.125,0.10164878553639,0.103028191429954,"LDMC","PAMU"
"PAMU LDMC.5","C",0.125,0.134081861312701,0.0350540221792671,"LDMC","PAMU"
"PAMU LDMC.7","D",0.232955224211493,0.10164878553639,0.392423386599698,"LDMC","PAMU"
"PAMU LDMC.9","E",0.232955224211493,0.134081861312701,0.269382486942928,"LDMC","PAMU"
"PAMU LDMC.11","F",0.10164878553639,0.134081861312701,0.137585317012573,"LDMC","PAMU"
"PAMU RDMC.1","A",0.152945742161272,0.0783957834671794,0.322250657298007,"RDMC","PAMU"
"PAMU RDMC.3","B",0.152945742161272,0.0704313426413831,0.369395095261391,"RDMC","PAMU"
"PAMU RDMC.5","C",0.152945742161272,0.0648775169938381,0.404310474046856,"RDMC","PAMU"
"PAMU RDMC.7","D",0.0783957834671794,0.0704313426413831,0.0535147122305285,"RDMC","PAMU"
"PAMU RDMC.9","E",0.0783957834671794,0.0648775169938381,0.0943530052692506,"RDMC","PAMU"
"PAMU RDMC.11","F",0.0704313426413831,0.0648775169938381,0.0410455432298931,"RDMC","PAMU"
"PAMU RER_ln.7","D",0.0656349194505485,0.0495486082069981,0.139658088015648,"RER_ln","PAMU"
"PAMU RER_ln.9","E",0.0656349194505485,0.0975553944889356,0.195602755260488,"RER_ln","PAMU"
"PAMU RER_ln.11","F",0.0495486082069981,0.0975553944889356,0.326345887277917,"RER_ln","PAMU"
"PAMU RGR_Above_ln.7","D",-0.0130321153791815,0.0794102295543943,1.39266301976527,"RGR_Above_ln","PAMU"
"PAMU RGR_Above_ln.9","E",-0.0130321153791815,0.115596514855763,1.25412551422693,"RGR_Above_ln","PAMU"
"PAMU RGR_Above_ln.11","F",0.0794102295543943,0.115596514855763,0.185564275793757,"RGR_Above_ln","PAMU"
"PAMU RGR_Below_ln.7","D",0.0137951635758059,0.0606793956253965,0.629533528663486,"RGR_Below_ln","PAMU"
"PAMU RGR_Below_ln.9","E",0.0137951635758059,0.118171098725877,0.79092893387752,"RGR_Below_ln","PAMU"
"PAMU RGR_Below_ln.11","F",0.0606793956253965,0.118171098725877,0.321451183621351,"RGR_Below_ln","PAMU"
"PAMU RGR_Tot_ln.7","D",-0.00662305554416466,0.0744399569402378,1.19532167963511,"RGR_Tot_ln","PAMU"
"PAMU RGR_Tot_ln.9","E",-0.00662305554416466,0.11446156390421,1.12283284783673,"RGR_Tot_ln","PAMU"
"PAMU RGR_Tot_ln.11","F",0.0744399569402378,0.11446156390421,0.211864927212143,"RGR_Tot_ln","PAMU"
"PAMU RMR.1","A",0.321640077203936,0.399701875019272,0.108217465481865,"RMR","PAMU"
"PAMU RMR.3","B",0.321640077203936,0.309977518169535,0.0184645885735737,"RMR","PAMU"
"PAMU RMR.5","C",0.321640077203936,0.288536425483413,0.0542525835962667,"RMR","PAMU"
"PAMU RMR.7","D",0.399701875019272,0.309977518169535,0.126429423921382,"RMR","PAMU"
"PAMU RMR.9","E",0.399701875019272,0.288536425483413,0.161521742475919,"RMR","PAMU"
"PAMU RMR.11","F",0.309977518169535,0.288536425483413,0.0358238816547183,"RMR","PAMU"
"PAMU RTD.1","A",0.08971875,0.0581054487179487,0.213857416825036,"RTD","PAMU"
"PAMU RTD.3","B",0.08971875,0.0692162366618888,0.128999371181421,"RTD","PAMU"
"PAMU RTD.5","C",0.08971875,0.0737693613453596,0.0975568714042347,"RTD","PAMU"
"PAMU RTD.7","D",0.0581054487179487,0.0692162366618888,0.0872654796454619,"RTD","PAMU"
"PAMU RTD.9","E",0.0581054487179487,0.0737693613453596,0.118778655452783,"RTD","PAMU"
"PAMU RTD.11","F",0.0692162366618888,0.0737693613453596,0.031843239787268,"RTD","PAMU"
"PAMU SLA.7","D",57.6553041206552,51.1729067371485,0.0595654135302897,"SLA","PAMU"
"PAMU SLA.9","E",57.6553041206552,23.3030697357681,0.42431971825187,"SLA","PAMU"
"PAMU SLA.11","F",51.1729067371485,23.3030697357681,0.374212441665876,"SLA","PAMU"
"PAMU SRL.1","A",46.2099019207683,49.8296957168555,0.0376906389148501,"SRL","PAMU"
"PAMU SRL.3","B",46.2099019207683,41.1568455834642,0.05783729487079,"SRL","PAMU"
"PAMU SRL.5","C",46.2099019207683,15.9310096671727,0.487261797097156,"SRL","PAMU"
"PAMU SRL.7","D",49.8296957168555,41.1568455834642,0.0953201430612118,"SRL","PAMU"
"PAMU SRL.9","E",49.8296957168555,15.9310096671727,0.515485438480653,"SRL","PAMU"
"PAMU SRL.11","F",41.1568455834642,15.9310096671727,0.441877450213197,"SRL","PAMU"
"PLPA LDMC.1","A",0.0725960131049834,0.0977038346763952,0.147433024154219,"LDMC","PLPA"
"PLPA LDMC.3","B",0.0725960131049834,0.114735927727652,0.224947835565944,"LDMC","PLPA"
"PLPA LDMC.5","C",0.0725960131049834,0.146630748601587,0.337708475554171,"LDMC","PLPA"
"PLPA LDMC.7","D",0.0977038346763952,0.114735927727652,0.0801737530607055,"LDMC","PLPA"
"PLPA LDMC.9","E",0.0977038346763952,0.146630748601587,0.200245553735334,"LDMC","PLPA"
"PLPA LDMC.11","F",0.114735927727652,0.146630748601587,0.12203093876343,"LDMC","PLPA"
"PLPA RDMC.1","A",0.141815430150542,0.109144781721066,0.130182582274,"RDMC","PLPA"
"PLPA RDMC.3","B",0.141815430150542,0.0977226780332155,0.184074060080251,"RDMC","PLPA"
"PLPA RDMC.5","C",0.141815430150542,0.0999708055457021,0.173064543911463,"RDMC","PLPA"
"PLPA RDMC.7","D",0.109144781721066,0.0977226780332155,0.0552145982815163,"RDMC","PLPA"
"PLPA RDMC.9","E",0.109144781721066,0.0999708055457021,0.0438703603842818,"RDMC","PLPA"
"PLPA RDMC.11","F",0.0977226780332155,0.0999708055457021,0.0113717835903737,"RDMC","PLPA"
"PLPA RER_ln.7","D",0.0435972213633842,0.101748805146931,0.400090633227046,"RER_ln","PLPA"
"PLPA RER_ln.9","E",0.0435972213633842,0.0674537071412509,0.214824730410705,"RER_ln","PLPA"
"PLPA RER_ln.11","F",0.101748805146931,0.0674537071412509,0.202686695025365,"RER_ln","PLPA"
"PLPA RGR_Above_ln.7","D",0.13434467153985,0.10143388193684,0.139583474059542,"RGR_Above_ln","PLPA"
"PLPA RGR_Above_ln.9","E",0.13434467153985,0.0604933701543062,0.379039435745668,"RGR_Above_ln","PLPA"
"PLPA RGR_Above_ln.11","F",0.10143388193684,0.0604933701543062,0.252832745901779,"RGR_Above_ln","PLPA"
"PLPA RGR_Below_ln.7","D",0.0160707234716214,0.102587882606956,0.729126710607419,"RGR_Below_ln","PLPA"
"PLPA RGR_Below_ln.9","E",0.0160707234716214,0.0682314573389108,0.618735284968722,"RGR_Below_ln","PLPA"
"PLPA RGR_Below_ln.11","F",0.102587882606956,0.0682314573389108,0.201127256895694,"RGR_Below_ln","PLPA"
"PLPA RGR_Tot_ln.7","D",0.103947960885235,0.101115057403836,0.0138147946179417,"RGR_Tot_ln","PLPA"
"PLPA RGR_Tot_ln.9","E",0.103947960885235,0.0606942977095829,0.262713009070768,"RGR_Tot_ln","PLPA"
"PLPA RGR_Tot_ln.11","F",0.101115057403836,0.0606942977095829,0.24980483771115,"RGR_Tot_ln","PLPA"
"PLPA RMR.1","A",0.401374715070775,0.139112440237636,0.485233131365513,"RMR","PLPA"
"PLPA RMR.3","B",0.401374715070775,0.146392734884829,0.46549312159131,"RMR","PLPA"
"PLPA RMR.5","C",0.401374715070775,0.153878568622488,0.445735583591813,"RMR","PLPA"
"PLPA RMR.7","D",0.139112440237636,0.146392734884829,0.0254996941616572,"RMR","PLPA"
"PLPA RMR.9","E",0.139112440237636,0.153878568622488,0.0503978891444464,"RMR","PLPA"
"PLPA RMR.11","F",0.146392734884829,0.153878568622488,0.0249302335928227,"RMR","PLPA"
"PLPA RTD.1","A",0.062346062039812,0.0435696824739121,0.177276566879695,"RTD","PLPA"
"PLPA RTD.3","B",0.062346062039812,0.0376632794581278,0.246804770554286,"RTD","PLPA"
"PLPA RTD.5","C",0.062346062039812,0.0770684994736308,0.105601863062197,"RTD","PLPA"
"PLPA RTD.7","D",0.0435696824739121,0.0376632794581278,0.0727094380816212,"RTD","PLPA"
"PLPA RTD.9","E",0.0435696824739121,0.0770684994736308,0.277680055011812,"RTD","PLPA"
"PLPA RTD.11","F",0.0376632794581278,0.0770684994736308,0.343455147147513,"RTD","PLPA"
"PLPA SLA.1","A",88.7088454199395,64.6932784356571,0.156553027954744,"SLA","PLPA"
"PLPA SLA.3","B",88.7088454199395,45.6075969107497,0.320893315526284,"SLA","PLPA"
"PLPA SLA.5","C",88.7088454199395,162.400633826787,0.293464781289446,"SLA","PLPA"
"PLPA SLA.7","D",64.6932784356571,45.6075969107497,0.173032910799371,"SLA","PLPA"
"PLPA SLA.9","E",64.6932784356571,162.400633826787,0.430250879108608,"SLA","PLPA"
"PLPA SLA.11","F",45.6075969107497,162.400633826787,0.561482766820923,"SLA","PLPA"
"PLPA SRL.1","A",38.894486547682,49.622190093319,0.121194151799728,"SRL","PLPA"
"PLPA SRL.3","B",38.894486547682,45.3688202931381,0.0768345557300118,"SRL","PLPA"
"PLPA SRL.5","C",38.894486547682,40.9957867539229,0.0263023284237367,"SRL","PLPA"
"PLPA SRL.7","D",49.622190093319,45.3688202931381,0.044776550779665,"SRL","PLPA"
"PLPA SRL.9","E",49.622190093319,40.9957867539229,0.0951952762522817,"SRL","PLPA"
"PLPA SRL.11","F",45.3688202931381,40.9957867539229,0.0506345560842101,"SRL","PLPA"
"VUOC LDMC.1","A",0.16148624527252,0.124085817639362,0.130966689289555,"LDMC","VUOC"
"VUOC LDMC.3","B",0.16148624527252,0.144927281021711,0.0540412313094429,"LDMC","VUOC"
"VUOC LDMC.5","C",0.16148624527252,0.186742623507374,0.0725281000491023,"LDMC","VUOC"
"VUOC LDMC.7","D",0.124085817639362,0.144927281021711,0.0774737865408069,"LDMC","VUOC"
"VUOC LDMC.9","E",0.124085817639362,0.186742623507374,0.201580027995033,"LDMC","VUOC"
"VUOC LDMC.11","F",0.144927281021711,0.186742623507374,0.12607517870828,"LDMC","VUOC"
"VUOC RDMC.1","A",0.198681477732794,0.128256199791228,0.215408876930042,"RDMC","VUOC"
"VUOC RDMC.3","B",0.198681477732794,0.129411855501356,0.211127795705627,"RDMC","VUOC"
"VUOC RDMC.5","C",0.198681477732794,0.151933174585722,0.133332428744599,"RDMC","VUOC"
"VUOC RDMC.7","D",0.128256199791228,0.129411855501356,0.00448505620464159,"RDMC","VUOC"
"VUOC RDMC.9","E",0.128256199791228,0.151933174585722,0.0845034714365756,"RDMC","VUOC"
"VUOC RDMC.11","F",0.129411855501356,0.151933174585722,0.0800487539353234,"RDMC","VUOC"
"VUOC RER_ln.7","D",0.0976771688064006,0.102366449348504,0.0234412903813426,"RER_ln","VUOC"
"VUOC RER_ln.9","E",0.0976771688064006,0.0991630891023476,0.00754886379307542,"RER_ln","VUOC"
"VUOC RER_ln.11","F",0.102366449348504,0.0991630891023476,0.0158952393320634,"RER_ln","VUOC"
"VUOC RGR_Above_ln.7","D",0.178900359915699,0.130438610751178,0.156662282350157,"RGR_Above_ln","VUOC"
"VUOC RGR_Above_ln.9","E",0.178900359915699,0.0963544018496108,0.299889300866915,"RGR_Above_ln","VUOC"
"VUOC RGR_Above_ln.11","F",0.130438610751178,0.0963544018496108,0.150287738192196,"RGR_Above_ln","VUOC"
"VUOC RGR_Below_ln.7","D",0.10653448744164,0.116076535628338,0.0428642214347937,"RGR_Below_ln","VUOC"
"VUOC RGR_Below_ln.9","E",0.10653448744164,0.0955657691437927,0.0542736485503204,"RGR_Below_ln","VUOC"
"VUOC RGR_Below_ln.11","F",0.116076535628338,0.0955657691437927,0.0969124131710258,"RGR_Below_ln","VUOC"
"VUOC RGR_Tot_ln.7","D",0.149733399945803,0.126767937668207,0.0830573279528031,"RGR_Tot_ln","VUOC"
"VUOC RGR_Tot_ln.9","E",0.149733399945803,0.0958727910035155,0.219296625765437,"RGR_Tot_ln","VUOC"
"VUOC RGR_Tot_ln.11","F",0.126767937668207,0.0958727910035155,0.138766823343655,"RGR_Tot_ln","VUOC"
"VUOC RMR.1","A",0.535690553055433,0.32937352906464,0.238499121920723,"RMR","VUOC"
"VUOC RMR.3","B",0.535690553055433,0.274552902823495,0.322295290800791,"RMR","VUOC"
"VUOC RMR.5","C",0.535690553055433,0.217643161248708,0.422186589777822,"RMR","VUOC"
"VUOC RMR.7","D",0.32937352906464,0.274552902823495,0.0907736825986422,"RMR","VUOC"
"VUOC RMR.9","E",0.32937352906464,0.217643161248708,0.204254037937909,"RMR","VUOC"
"VUOC RMR.11","F",0.274552902823495,0.217643161248708,0.11562412975013,"RMR","VUOC"
"VUOC RTD.1","A",0.0476134788359788,0.0400609119968612,0.0861433625871133,"RTD","VUOC"
"VUOC RTD.3","B",0.0476134788359788,0.0394743425940612,0.0934589487745543,"RTD","VUOC"
"VUOC RTD.5","C",0.0476134788359788,0.0288809991072384,0.24488669290149,"RTD","VUOC"
"VUOC RTD.7","D",0.0400609119968612,0.0394743425940612,0.00737496102598714,"RTD","VUOC"
"VUOC RTD.9","E",0.0400609119968612,0.0288809991072384,0.162164243934891,"RTD","VUOC"
"VUOC RTD.11","F",0.0394743425940612,0.0288809991072384,0.154974625583964,"RTD","VUOC"
"VUOC SLA.1","A",120.451369887108,112.15284517597,0.0356765878420876,"SLA","VUOC"
"VUOC SLA.3","B",120.451369887108,74.3588875088368,0.236601927405648,"SLA","VUOC"
"VUOC SLA.5","C",120.451369887108,66.0566213752435,0.291648353208361,"SLA","VUOC"
"VUOC SLA.7","D",112.15284517597,74.3588875088368,0.202635818793247,"SLA","VUOC"
"VUOC SLA.9","E",112.15284517597,66.0566213752435,0.258663160228244,"SLA","VUOC"
"VUOC SLA.11","F",74.3588875088368,66.0566213752435,0.0591264184389148,"SLA","VUOC"
"VUOC SRL.1","A",70.9919886960348,67.8851842212501,0.0223708793138754,"SRL","VUOC"
"VUOC SRL.3","B",70.9919886960348,62.1312836609693,0.0665601504393857,"SRL","VUOC"
"VUOC SRL.5","C",70.9919886960348,59.0522267254492,0.091813095506693,"SRL","VUOC"
"VUOC SRL.7","D",67.8851842212501,62.1312836609693,0.0442551674722707,"SRL","VUOC"
"VUOC SRL.9","E",67.8851842212501,59.0522267254492,0.0695851398726718,"SRL","VUOC"
"VUOC SRL.11","F",62.1312836609693,59.0522267254492,0.0254082170561156,"SRL","VUOC"
