"","Var2","Freq.A","Freq.B","dist","Trait","Species"
"HEAN .449","Q8",0.0875029620268536,0.0924685986417075,0.0275912293942856,"SLA","HEAN"
"HEAN .451","R8",0.107152210182319,0.0764128822479526,0.167457371809635,"SLA","HEAN"
"HEAN .453","S8",0.107152210182319,0.0842635502977668,0.119575628606261,"SLA","HEAN"
"HEAN .455","T8",0.107152210182319,0.0924685986417075,0.0735575195146878,"SLA","HEAN"
"HEAN .457","U8",0.0764128822479526,0.0842635502977668,0.0488601092607676,"SLA","HEAN"
"HEAN .459","V8",0.0764128822479526,0.0924685986417075,0.0950709119151141,"SLA","HEAN"
"HEAN .461","W8",0.0842635502977668,0.0924685986417075,0.0464264617002462,"SLA","HEAN"
"HECO .1","A",43.7974238872092,31.8678167266273,0.157662977924906,"SLA","HECO"
"HECO .3","B",43.7974238872092,28.3484220995799,0.214135707694914,"SLA","HECO"
"HECO .5","C",43.7974238872092,27.880720839217,0.222057966326297,"SLA","HECO"
"HECO .7","D",43.7974238872092,0.19776968743463,0.991009486656806,"SLA","HECO"
"HECO .9","E",43.7974238872092,0.235494085539979,0.989303725649719,"SLA","HECO"
"HECO .11","F",43.7974238872092,0.254209290597015,0.988458575891116,"SLA","HECO"
"HECO .13","G",43.7974238872092,0.310052588820869,0.985941041583308,"SLA","HECO"
"HECO .15","H",43.7974238872092,0.385177037905842,0.98256431129717,"SLA","HECO"
"HECO .17","I",43.7974238872092,0.371604279978784,0.983173536054622,"SLA","HECO"
"HECO .19","J",43.7974238872092,0.309735555910542,0.985955316106449,"SLA","HECO"
"HECO .21","K",43.7974238872092,0.314831462588848,0.985725895894811,"SLA","HECO"
"HECO .23","L",43.7974238872092,13.0945748529726,0.539669016981674,"SLA","HECO"
"HECO .25","M",43.7974238872092,18.8026927926206,0.39927611033738,"SLA","HECO"
"HECO .27","N",43.7974238872092,20.8075003740621,0.355854043264143,"SLA","HECO"
"HECO .29","O",43.7974238872092,13.6275003334051,0.525380293718764,"SLA","HECO"
"HECO .31","P",43.7974238872092,0.155457269029846,0.992926185272031,"SLA","HECO"
"HECO .33","Q",43.7974238872092,0.134199544725547,0.993890526493588,"SLA","HECO"
"HECO .35","R",43.7974238872092,0.135681728917957,0.99382325801852,"SLA","HECO"
"HECO .37","S",43.7974238872092,0.143557895622572,0.993465876737481,"SLA","HECO"
"HECO .39","T",43.7974238872092,0.0674308105287404,0.996925519941038,"SLA","HECO"
"HECO .41","U",43.7974238872092,0.0593054849287381,0.997295489847156,"SLA","HECO"
"HECO .43","V",43.7974238872092,0.0679911788407766,0.996900009780443,"SLA","HECO"
"HECO .45","W",43.7974238872092,0.108109049519945,0.995075379238615,"SLA","HECO"
"HECO .47","X",31.8678167266273,28.3484220995799,0.0584459390963433,"SLA","HECO"
"HECO .49","Y",31.8678167266273,27.880720839217,0.0667312715899757,"SLA","HECO"
"HECO .51","Z",31.8678167266273,0.19776968743463,0.987664676710986,"SLA","HECO"
"HECO .53","A1",31.8678167266273,0.235494085539979,0.985328984482764,"SLA","HECO"
"HECO .55","B1",31.8678167266273,0.254209290597015,0.984172275406246,"SLA","HECO"
"HECO .57","C1",31.8678167266273,0.310052588820869,0.980728830378336,"SLA","HECO"
"HECO .59","D1",31.8678167266273,0.385177037905842,0.976115269130185,"SLA","HECO"
"HECO .61","E1",31.8678167266273,0.371604279978784,0.976947211309866,"SLA","HECO"
"HECO .63","F1",31.8678167266273,0.309735555910542,0.980748345729291,"SLA","HECO"
"HECO .65","G1",31.8678167266273,0.314831462588848,0.980434707502141,"SLA","HECO"
"HECO .67","H1",31.8678167266273,13.0945748529726,0.417532102144057,"SLA","HECO"
"HECO .69","I1",31.8678167266273,18.8026927926206,0.257844731737771,"SLA","HECO"
"HECO .71","J1",31.8678167266273,20.8075003740621,0.209971519135296,"SLA","HECO"
"HECO .73","K1",31.8678167266273,13.6275003334051,0.400927338722655,"SLA","HECO"
"HECO .75","L1",31.8678167266273,0.155457269029846,0.990290982174344,"SLA","HECO"
"HECO .77","M1",31.8678167266273,0.134199544725547,0.991613056903188,"SLA","HECO"
"HECO .79","N1",31.8678167266273,0.135681728917957,0.991520818943815,"SLA","HECO"
"HECO .81","O1",31.8678167266273,0.143557895622572,0.991030819681027,"SLA","HECO"
"HECO .83","P1",31.8678167266273,0.0674308105287404,0.995777029099255,"SLA","HECO"
"HECO .85","Q1",31.8678167266273,0.0593054849287381,0.996284946414164,"SLA","HECO"
"HECO .87","R1",31.8678167266273,0.0679911788407766,0.995742009781494,"SLA","HECO"
"HECO .89","S1",31.8678167266273,0.108109049519945,0.993238097293771,"SLA","HECO"
"HECO .91","T1",28.3484220995799,27.880720839217,0.00831777323854876,"SLA","HECO"
"HECO .93","U1",28.3484220995799,0.19776968743463,0.986143882945213,"SLA","HECO"
"HECO .95","V1",28.3484220995799,0.235494085539979,0.983522615724533,"SLA","HECO"
"HECO .97","W1",28.3484220995799,0.254209290597015,0.982224761971773,"SLA","HECO"
"HECO .99","X1",28.3484220995799,0.310052588820869,0.978362240685031,"SLA","HECO"
"HECO .101","Y1",28.3484220995799,0.385177037905842,0.973189781338368,"SLA","HECO"
"HECO .103","Z1",28.3484220995799,0.371604279978784,0.974122288394326,"SLA","HECO"
"HECO .105","A2",28.3484220995799,0.309735555910542,0.978384126458234,"SLA","HECO"
"HECO .107","B2",28.3484220995799,0.314831462588848,0.978032398736173,"SLA","HECO"
"HECO .109","C2",28.3484220995799,13.0945748529726,0.368068150671419,"SLA","HECO"
"HECO .111","D2",28.3484220995799,18.8026927926206,0.202449705140234,"SLA","HECO"
